,header,describtion,characteristics,section_name,link
564,"MF-25 (С2-23) 0.25 Вт, 200 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 200  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/39054
565,"MF-25 (С2-23) 0.25 Вт, 220 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 220  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/27226
566,"MF-25 (С2-23) 0.25 Вт, 220 Ом, 5%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 220  ​
Единица измерения ом  ​
Точность,% 5  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…125
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/215106456
567,"MF-25 (С2-23) 0.25 Вт, 240 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 240  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.14
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/547
568,"MF-25 (С2-23) 0.25 Вт, 270 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 270  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/28910
569,"MF-25 (С2-23) 0.25 Вт, 300 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 300  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/29794
570,"MF-25 (С2-23) 0.25 Вт, 330 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 330  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.3
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/27481
571,"MF-25 (С2-23) 0.25 Вт, 360 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 360  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/49088
572,"MF-25 (С2-23) 0.25 Вт, 390 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 390  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.5
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/52904
573,"MF-25 (С2-23) 0.25 Вт, 430 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 430  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.5
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/8869
574,"MF-25 (С2-23) 0.25 Вт, 470 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 470  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/42881
575,"MF-25 (С2-23) 0.25 Вт, 510 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 510  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/53173
576,"MF-25 (С2-23) 0.25 Вт, 560 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 560  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/57254
577,"MF-25 (С2-23) 0.25 Вт, 620 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 620  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/22641
578,"MF-25 (С2-23) 0.25 Вт, 680 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 680  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/25323
579,"MF-25 (С2-23) 0.25 Вт, 750 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 750  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/49521
580,"MF-25 (С2-23) 0.25 Вт, 820 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 820  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/37922
581,"MF-25 (С2-23) 0.25 Вт, 910 Ом, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 910  ​
Единица измерения ом  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.11
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/34462
582,"MF-25 (С2-23) 0.25 Вт, 1 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 1  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product/mf-25-s2-23-0.25w-1-kom-1
583,,,,Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/51811
584,"MF-25 (С2-23) 0.25 Вт, 1.2 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 1.2  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/30387
585,"MF-25 (С2-23) 0.25 Вт, 1.3 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 1.3  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/59322
586,"MF-25 (С2-23) 0.25 Вт, 1.5 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 1.5  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/50740
587,"MF-25 (С2-23) 0.25 Вт, 1.6 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 1.6  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/28995
588,"MF-25 (С2-23) 0.25 Вт, 1.8 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 1.8  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/65121
589,"MF-25 (С2-23) 0.25 Вт, 2 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 2  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.25
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product/mf-25-s2-23-0.25w-2-kom-1
590,"MF-25 (С2-23) 0.25 Вт, 2.2 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 2.2  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/25560
591,"MF-25 (С2-23) 0.25 Вт, 2.4 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 2.4  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/43877
592,"MF-25 (С2-23) 0.25 Вт, 2.7 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 2.7  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/27154
593,"MF-25 (С2-23) 0.25 Вт, 3 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 3  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product/mf-25-s2-23-0.25w-3-kom-1
594,"MF-25 (С2-23) 0.25 Вт, 3.3 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 3.3  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/2414
595,"MF-25 (С2-23) 0.25 Вт, 3.6 кОм, 1%, Резистор металлопленочный","Металлооксидные (металлодиэлектрические) постоянные резисторы являются аналогами отечественной серии сопротивлений С2-23. Предназначены для работы в цепях постоянного, переменного и импульсного тока. Металлоксидные пленочные резисторы (metal oxide film resistors) отличает:  • высокая надежность и стабильность, • широкий температурный диапазон, • низкий уровень шумов, • огнеупорное покрытие (для мощностей выше 0.5 Вт), • цветная кодировка номинала, • луженые выводы.","Тип с2-23  ​
Номин.сопротивление 3.6  ​
Единица измерения ком  ​
Точность,% 1  ​
Номин.мощность,Вт 0.25  ​
Макс.рабочее напряжение,В 250
Рабочая температура,С -55…155
Монтаж в отв.
Длина корпуса L,мм 6.3
Ширина (диаметр) корпуса W(D),мм 2.3
Вес, г 0.13
",Резисторы маломощные (до 2 Вт),https://www.chipdip.ru/product0/63337
